signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_108,ecg,IMP_ADAPTIVE,128,3,0,32.2260,6.419514e-05,0.0246,0.8235,961,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP,128,3,1,32.1589,6.519549e-05,0.0013,0.8492,963,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,RANDOM_DROP,128,3,1,27.6333,1.848284e-04,0.0077,0.7693,961,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_MIDDLE,128,3,1,32.4682,6.071285e-05,0.0013,0.8521,970,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_LOW_VARIANCE,128,3,1,30.8288,8.855706e-05,0.0083,0.7645,959,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,ADAPTIVE,128,3,1,34.5586,3.751875e-05,0.2412,0.8922,798,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,LEGACY_IMPORTANCE,128,3,1,30.1593,1.033179e-04,0.0082,0.8530,961,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_FIRST_ORDER,128,3,1,30.1592,1.033202e-04,0.0022,0.8514,962,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_WINDOWED_ENERGY,128,3,1,30.3424,9.905127e-05,0.0103,0.7953,965,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_COMPOSITE,128,3,1,31.4416,7.690242e-05,0.0059,0.8142,962,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_ADAPTIVE,128,3,1,32.1312,6.561270e-05,0.0053,0.8287,949,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP,128,6,0,26.0161,2.682241e-04,0.0021,0.6605,1370,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,RANDOM_DROP,128,6,0,21.8577,6.987711e-04,0.0029,0.6092,1375,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_MIDDLE,128,6,0,26.0178,2.681150e-04,0.0236,0.6339,1375,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_LOW_VARIANCE,128,6,0,25.5546,2.982938e-04,0.0026,0.5793,1374,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,ADAPTIVE,128,6,0,29.6024,1.174533e-04,0.1846,0.8030,1220,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,LEGACY_IMPORTANCE,128,6,0,25.9933,2.696345e-04,0.0031,0.6981,1374,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_FIRST_ORDER,128,6,0,26.1654,2.591599e-04,0.0194,0.6987,1374,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_WINDOWED_ENERGY,128,6,0,24.7510,3.589262e-04,0.0045,0.6313,1369,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_COMPOSITE,128,6,0,27.0368,2.120428e-04,0.0057,0.6717,1368,0.1000,0.0769,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_ADAPTIVE,128,6,0,27.0977,2.090895e-04,0.0519,0.6547,1367,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP,128,6,1,26.6803,2.301824e-04,0.0320,0.6785,1373,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,RANDOM_DROP,128,6,1,23.5668,4.714331e-04,0.0021,0.6368,1371,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_MIDDLE,128,6,1,26.4927,2.403449e-04,0.0020,0.6689,1371,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_LOW_VARIANCE,128,6,1,25.9564,2.719356e-04,0.0084,0.5813,1370,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,ADAPTIVE,128,6,1,29.2086,1.286016e-04,0.2956,0.7388,1220,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,LEGACY_IMPORTANCE,128,6,1,26.0443,2.664866e-04,0.0024,0.7035,1370,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_FIRST_ORDER,128,6,1,25.8994,2.755268e-04,0.0021,0.6981,1374,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_WINDOWED_ENERGY,128,6,1,24.4358,3.859461e-04,0.0040,0.6345,1371,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_COMPOSITE,128,6,1,27.2615,2.013486e-04,0.0046,0.6849,1369,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_ADAPTIVE,128,6,1,27.6018,1.861776e-04,0.0251,0.6551,1368,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP,256,3,0,32.7126,5.739132e-05,0.0132,0.8774,837,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,RANDOM_DROP,256,3,0,28.2994,1.585490e-04,0.0087,0.8142,837,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_MIDDLE,256,3,0,32.7810,5.649410e-05,0.0007,0.8761,838,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_LOW_VARIANCE,256,3,0,31.9938,6.772025e-05,0.0031,0.8081,841,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,ADAPTIVE,256,3,0,35.4781,3.035937e-05,0.2213,0.9102,695,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,LEGACY_IMPORTANCE,256,3,0,31.4335,7.704677e-05,0.0197,0.8787,840,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_FIRST_ORDER,256,3,0,31.6545,7.322348e-05,0.0048,0.8826,839,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_WINDOWED_ENERGY,256,3,0,29.9124,1.093604e-04,0.0169,0.8290,816,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_COMPOSITE,256,3,0,32.0575,6.673427e-05,0.0520,0.8450,828,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_ADAPTIVE,256,3,0,32.9119,5.481678e-05,0.0265,0.8627,817,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP,256,3,1,33.3300,4.978576e-05,0.0012,0.8813,827,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,RANDOM_DROP,256,3,1,28.9804,1.355392e-04,0.0083,0.8245,833,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_MIDDLE,256,3,1,32.9009,5.495521e-05,0.0008,0.8691,841,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_LOW_VARIANCE,256,3,1,31.9457,6.847569e-05,0.0030,0.8091,838,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,ADAPTIVE,256,3,1,35.7066,2.880312e-05,0.2454,0.9166,679,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,LEGACY_IMPORTANCE,256,3,1,31.4686,7.642562e-05,0.0018,0.8803,841,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_FIRST_ORDER,256,3,1,31.5339,7.528671e-05,0.0024,0.8806,840,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_WINDOWED_ENERGY,256,3,1,30.3407,9.909106e-05,0.0364,0.8242,834,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_COMPOSITE,256,3,1,32.2897,6.326123e-05,0.0253,0.8476,826,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_ADAPTIVE,256,3,1,33.0109,5.358163e-05,0.0308,0.8604,820,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP,256,6,0,26.9965,2.140194e-04,0.0022,0.6897,1245,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,RANDOM_DROP,256,6,0,23.5697,4.711205e-04,0.0108,0.6952,1247,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_MIDDLE,256,6,0,26.2864,2.520370e-04,0.0024,0.6762,1246,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_LOW_VARIANCE,256,6,0,27.6282,1.850494e-04,0.0346,0.6467,1245,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,ADAPTIVE,256,6,0,29.7419,1.137406e-04,0.2360,0.7648,1106,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,LEGACY_IMPORTANCE,256,6,0,26.9980,2.139442e-04,0.0216,0.7549,1246,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_FIRST_ORDER,256,6,0,26.9454,2.165541e-04,0.0034,0.7507,1245,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_WINDOWED_ENERGY,256,6,0,26.1808,2.582381e-04,0.0289,0.6948,1239,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_COMPOSITE,256,6,0,27.5357,1.890310e-04,0.0253,0.7192,1234,0.1000,0.0769,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_ADAPTIVE,256,6,0,28.4274,1.539431e-04,0.0305,0.7147,1229,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP,256,6,1,27.1225,2.079002e-04,0.0031,0.7019,1244,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,RANDOM_DROP,256,6,1,23.3512,4.954285e-04,0.0024,0.6509,1247,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_MIDDLE,256,6,1,26.8916,2.192532e-04,0.0015,0.6984,1246,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,DROP_LOW_VARIANCE,256,6,1,27.7363,1.804992e-04,0.0200,0.6467,1243,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,ADAPTIVE,256,6,1,29.6785,1.154118e-04,0.1456,0.7500,1105,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,LEGACY_IMPORTANCE,256,6,1,27.3083,1.991907e-04,0.0113,0.7571,1241,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_FIRST_ORDER,256,6,1,26.8438,2.216777e-04,0.0044,0.7549,1239,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_WINDOWED_ENERGY,256,6,1,25.7826,2.830346e-04,0.0462,0.6875,1237,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_COMPOSITE,256,6,1,28.0743,1.669828e-04,0.0288,0.7318,1231,0.1000,0.0769,0.1429,27.7778,-1.0000
ecg_108,ecg,IMP_ADAPTIVE,256,6,1,28.5419,1.499375e-04,0.0282,0.7208,1232,0.1053,0.0833,0.1429,27.7778,-1.0000
ecg_201,ecg,DROP,128,3,0,31.7942,4.659618e-05,0.0023,0.8997,969,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_201,ecg,RANDOM_DROP,128,3,0,25.7559,1.871473e-04,0.0029,0.8535,968,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,DROP_MIDDLE,128,3,0,30.7112,5.979340e-05,0.0225,0.8959,968,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,128,3,0,31.2357,5.299101e-05,0.0015,0.8462,970,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,128,3,0,33.7237,2.988125e-05,0.2300,0.9206,786,0.9412,1.0000,0.8889,1.0417,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,128,3,0,31.7784,4.676605e-05,0.0079,0.9076,965,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,128,3,0,31.7215,4.738306e-05,0.0023,0.9050,970,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,128,3,0,30.8892,5.739261e-05,0.0241,0.8565,966,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,128,3,0,32.5409,3.923562e-05,0.0509,0.8779,960,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,128,3,0,33.0364,3.500508e-05,0.0351,0.8821,951,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP,128,3,1,30.6256,6.098333e-05,0.0016,0.8985,965,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,RANDOM_DROP,128,3,1,26.6417,1.526171e-04,0.0085,0.8571,959,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,DROP_MIDDLE,128,3,1,31.6434,4.824306e-05,0.0008,0.8903,963,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,128,3,1,31.3882,5.116210e-05,0.0122,0.8482,962,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,128,3,1,33.7767,2.951875e-05,0.2184,0.9256,784,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,128,3,1,31.8227,4.629169e-05,0.0083,0.9071,965,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,128,3,1,31.7954,4.658323e-05,0.0021,0.9062,962,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,128,3,1,31.5351,4.946077e-05,0.0195,0.8738,959,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,128,3,1,32.6054,3.865775e-05,0.0226,0.8741,959,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,128,3,1,33.1441,3.414765e-05,0.0066,0.8800,954,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP,128,6,0,23.8604,2.895526e-04,0.0019,0.7832,1370,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,RANDOM_DROP,128,6,0,13.9879,2.811795e-03,0.0025,0.7238,1369,0.9412,1.0000,0.8889,4.1667,-1.0000
ecg_201,ecg,DROP_MIDDLE,128,6,0,24.2411,2.652510e-04,0.0024,0.7832,1372,0.9412,1.0000,0.8889,3.8194,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,128,6,0,21.3790,5.127155e-04,0.0041,0.7300,1370,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,128,6,0,28.0025,1.115634e-04,0.2169,0.8597,1220,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,128,6,0,27.3550,1.295011e-04,0.0030,0.8124,1372,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,128,6,0,26.9965,1.406445e-04,0.0030,0.8132,1370,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,128,6,0,25.6238,1.929282e-04,0.0260,0.7750,1368,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,128,6,0,27.8973,1.142983e-04,0.0199,0.8003,1368,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,128,6,0,28.3850,1.021582e-04,0.0243,0.7924,1366,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP,128,6,1,23.8950,2.872550e-04,0.0022,0.7879,1370,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_201,ecg,RANDOM_DROP,128,6,1,12.0704,4.372572e-03,0.0030,0.7247,1370,0.9412,1.0000,0.8889,4.5139,-1.0000
ecg_201,ecg,DROP_MIDDLE,128,6,1,24.1012,2.739387e-04,0.0020,0.8024,1370,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,128,6,1,21.2910,5.232077e-04,0.0238,0.7303,1369,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,128,6,1,28.1096,1.088469e-04,0.1736,0.8541,1221,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,128,6,1,27.4084,1.279167e-04,0.0020,0.8126,1370,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,128,6,1,27.2398,1.329808e-04,0.0251,0.8162,1366,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,128,6,1,25.5414,1.966214e-04,0.0227,0.7732,1370,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,128,6,1,27.6592,1.207392e-04,0.0269,0.7932,1366,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,128,6,1,28.1100,1.088349e-04,0.0197,0.7868,1370,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP,256,3,0,32.1482,4.294931e-05,0.0012,0.9141,838,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_201,ecg,RANDOM_DROP,256,3,0,26.7220,1.498197e-04,0.0010,0.8856,839,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP_MIDDLE,256,3,0,31.6667,4.798472e-05,0.0010,0.9156,837,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,256,3,0,33.6305,3.052978e-05,0.0203,0.8768,835,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,256,3,0,34.2823,2.627500e-05,0.2066,0.9312,691,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,256,3,0,33.0810,3.464717e-05,0.0025,0.9288,842,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,256,3,0,33.2026,3.369118e-05,0.0027,0.9285,838,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,256,3,0,32.4583,3.998907e-05,0.0184,0.8882,824,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,256,3,0,34.0268,2.786737e-05,0.0306,0.9044,817,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,256,3,0,34.2595,2.641351e-05,0.0254,0.9091,815,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP,256,3,1,31.8808,4.567604e-05,0.0159,0.9121,842,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_201,ecg,RANDOM_DROP,256,3,1,25.4592,2.003792e-04,0.0012,0.8950,829,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP_MIDDLE,256,3,1,32.5911,3.878507e-05,0.0014,0.9085,843,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,256,3,1,33.1837,3.383746e-05,0.0029,0.8747,840,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,256,3,1,34.3842,2.566562e-05,0.2550,0.9421,693,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,256,3,1,33.1829,3.384385e-05,0.0026,0.9291,840,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,256,3,1,33.1942,3.375594e-05,0.0228,0.9285,838,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,256,3,1,32.4176,4.036583e-05,0.0148,0.8906,832,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,256,3,1,33.9175,2.857747e-05,0.0321,0.9029,821,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,256,3,1,34.1292,2.721751e-05,0.0157,0.9071,815,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP,256,6,0,23.9046,2.866261e-04,0.0028,0.8103,1242,0.9412,1.0000,0.8889,2.0833,-1.0000
ecg_201,ecg,RANDOM_DROP,256,6,0,19.3177,8.241377e-04,0.0018,0.7815,1242,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP_MIDDLE,256,6,0,24.4911,2.504147e-04,0.0086,0.8100,1241,0.9412,1.0000,0.8889,3.1250,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,256,6,0,24.3733,2.573032e-04,0.0035,0.7706,1242,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,256,6,0,28.1127,1.087693e-04,0.2682,0.8729,1105,0.9412,1.0000,0.8889,3.1250,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,256,6,0,28.7433,9.406826e-05,0.0238,0.8415,1244,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,256,6,0,28.7617,9.366936e-05,0.0254,0.8453,1240,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,256,6,0,27.0185,1.399330e-04,0.0222,0.8118,1238,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,256,6,0,28.3888,1.020689e-04,0.0146,0.8224,1234,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,256,6,0,28.8231,9.235535e-05,0.0096,0.8097,1236,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,DROP,256,6,1,23.9352,2.846105e-04,0.0027,0.8165,1242,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_201,ecg,RANDOM_DROP,256,6,1,20.9077,5.714808e-04,0.0029,0.7732,1246,0.9412,1.0000,0.8889,4.5139,-1.0000
ecg_201,ecg,DROP_MIDDLE,256,6,1,24.5744,2.456614e-04,0.0148,0.8021,1245,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_201,ecg,DROP_LOW_VARIANCE,256,6,1,23.8729,2.887209e-04,0.0038,0.7700,1242,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,ADAPTIVE,256,6,1,28.5627,9.806146e-05,0.1868,0.8847,1105,0.9412,1.0000,0.8889,2.7778,-1.0000
ecg_201,ecg,LEGACY_IMPORTANCE,256,6,1,28.7987,9.287543e-05,0.0287,0.8424,1246,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_FIRST_ORDER,256,6,1,28.5146,9.915470e-05,0.0049,0.8432,1245,0.9412,1.0000,0.8889,1.7361,-1.0000
ecg_201,ecg,IMP_WINDOWED_ENERGY,256,6,1,26.2924,1.653999e-04,0.0368,0.8071,1239,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_COMPOSITE,256,6,1,28.8733,9.129304e-05,0.0325,0.8256,1232,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_201,ecg,IMP_ADAPTIVE,256,6,1,29.4240,8.042200e-05,0.0351,0.8135,1234,0.9412,1.0000,0.8889,2.4306,-1.0000
ecg_228,ecg,DROP,128,3,0,29.7026,1.030882e-04,0.0081,0.8813,962,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,RANDOM_DROP,128,3,0,25.0798,2.988749e-04,0.0019,0.8186,969,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_MIDDLE,128,3,0,30.2207,9.149653e-05,0.0018,0.8790,961,0.8235,0.7778,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,128,3,0,28.3534,1.406459e-04,0.0025,0.7794,966,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,128,3,0,32.4514,5.474375e-05,0.1843,0.8982,797,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,128,3,0,28.7144,1.294288e-04,0.0080,0.8709,965,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,128,3,0,28.7128,1.294767e-04,0.0084,0.8714,965,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,128,3,0,28.0868,1.495501e-04,0.0046,0.8330,963,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,128,3,0,29.4696,1.087695e-04,0.0450,0.8360,957,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,128,3,0,30.0706,9.471269e-05,0.0209,0.8519,955,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,128,3,1,30.0779,9.455417e-05,0.0008,0.8805,972,0.8750,0.8750,0.8750,1.1905,-1.0000
ecg_228,ecg,RANDOM_DROP,128,3,1,22.1212,5.906722e-04,0.0022,0.8118,968,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_MIDDLE,128,3,1,30.2438,9.100972e-05,0.0005,0.8676,967,0.8750,0.8750,0.8750,2.3810,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,128,3,1,28.2158,1.451753e-04,0.0024,0.7799,965,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,ADAPTIVE,128,3,1,32.2343,5.755000e-05,0.1643,0.9113,787,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,LEGACY_IMPORTANCE,128,3,1,28.7150,1.294117e-04,0.0079,0.8709,963,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_FIRST_ORDER,128,3,1,28.7768,1.275833e-04,0.0025,0.8737,957,0.8235,0.7778,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_WINDOWED_ENERGY,128,3,1,27.9818,1.532126e-04,0.0126,0.8360,951,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_COMPOSITE,128,3,1,29.3631,1.114705e-04,0.0051,0.8345,963,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,IMP_ADAPTIVE,128,3,1,29.8962,9.859505e-05,0.0231,0.8474,964,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP,128,6,0,22.5121,5.398352e-04,0.0008,0.7294,1374,0.8750,0.8750,0.8750,1.5873,-1.0000
ecg_228,ecg,RANDOM_DROP,128,6,0,16.1005,2.362789e-03,0.0203,0.6448,1376,0.8000,0.8571,0.7500,2.7778,-1.0000
ecg_228,ecg,DROP_MIDDLE,128,6,0,23.3558,4.445233e-04,0.0010,0.7463,1376,0.8750,0.8750,0.8750,1.9841,-1.0000
ecg_228,ecg,DROP_LOW_VARIANCE,128,6,0,20.8128,7.983369e-04,0.0039,0.6137,1371,0.8750,0.8750,0.8750,1.9841,-1.0000
