signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_100,ecg,LEGACY_IMPORTANCE,256,3,1,35.8559,3.364780e-05,0.0058,0.9364,834,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,256,3,1,35.7892,3.416909e-05,0.0061,0.9366,835,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,3,1,35.5272,3.629355e-05,0.0285,0.8905,820,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,256,3,1,35.8763,3.349046e-05,0.0213,0.9111,831,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,256,3,1,36.0951,3.184469e-05,0.0159,0.9119,815,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,256,3,1,44.2765,4.840564e-06,0.0211,0.9919,833,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,3,1,44.2100,4.915338e-06,0.0063,0.9890,831,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,256,3,1,46.1422,3.150174e-06,0.0000,0.9938,833,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,256,3,1,34.5479,4.547396e-05,0.0000,0.9667,833,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP,256,6,0,22.0461,8.089881e-04,0.0019,0.7675,1242,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,RANDOM_DROP,256,6,0,13.9251,5.248599e-03,0.0242,0.6896,1239,0.8571,1.0000,0.7500,2.3148,-1.0000
ecg_100,ecg,DROP_MIDDLE,256,6,0,20.8481,1.065953e-03,0.0026,0.7567,1236,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,256,6,0,31.5085,9.155898e-05,0.0330,0.7968,1236,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,256,6,0,27.0227,2.572045e-04,0.1075,0.8249,1104,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,256,6,0,32.2049,7.799311e-05,0.0075,0.8556,1240,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,256,6,0,32.2752,7.674208e-05,0.0089,0.8574,1235,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,256,6,0,31.4278,9.327666e-05,0.0221,0.8024,1230,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,256,6,0,32.2449,7.727879e-05,0.0284,0.8276,1235,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,256,6,0,31.7498,8.661023e-05,0.0077,0.8155,1237,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,256,6,0,37.2381,2.447626e-05,0.0089,0.9466,1234,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,256,6,0,37.2026,2.467704e-05,0.0089,0.9431,1237,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,256,6,0,39.4599,1.467444e-05,0.0000,0.9723,1234,0.9333,1.0000,0.8750,0.7937,-1.0000
