signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_100,ecg,DROP,64,2,0,33.1955,6.208750e-05,0.0461,0.9237,685,0.9333,1.0000,0.8750,0.3968,-1.0000
ecg_100,ecg,RANDOM_DROP,64,2,0,27.6683,2.216787e-04,0.0077,0.9023,692,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,2,0,32.7817,6.829375e-05,0.0019,0.9240,693,0.9333,1.0000,0.8750,0.3968,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,2,0,38.8963,1.670779e-05,0.0030,0.9178,682,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,2,0,35.1086,3.996562e-05,0.1583,0.9310,484,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,2,0,38.0635,2.023934e-05,0.0261,0.9613,690,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,2,0,38.1607,1.979135e-05,0.0089,0.9621,690,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,2,0,37.1237,2.512920e-05,0.0211,0.9203,688,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,2,0,37.7572,2.171832e-05,0.0038,0.9364,682,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,2,0,37.3025,2.411555e-05,0.0655,0.9361,679,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,2,0,47.9759,2.065174e-06,0.0043,0.9965,688,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,2,0,48.2278,1.948819e-06,0.0040,0.9957,675,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,2,0,49.2803,1.529410e-06,0.0000,0.9997,688,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,2,0,35.1594,3.950104e-05,0.0000,0.9691,688,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,2,1,32.5185,7.256111e-05,0.0018,0.9203,698,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,RANDOM_DROP,64,2,1,25.4823,3.667062e-04,0.0071,0.8800,691,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,2,1,33.1871,6.220764e-05,0.0039,0.9221,695,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,2,1,38.8804,1.676895e-05,0.0022,0.9157,694,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,2,1,33.8886,5.292812e-05,0.1544,0.9399,483,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,2,1,37.9162,2.093795e-05,0.0023,0.9605,701,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,2,1,38.0883,2.012440e-05,0.0015,0.9608,679,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,2,1,37.4222,2.346027e-05,0.0016,0.9229,692,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,2,1,37.4696,2.320552e-05,0.0125,0.9350,694,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,2,1,37.6431,2.229645e-05,0.0083,0.9350,671,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,2,1,47.9582,2.073611e-06,0.0082,0.9954,687,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,2,1,47.9003,2.101458e-06,0.0114,0.9952,681,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,2,1,49.2763,1.530799e-06,0.0000,0.9997,687,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,2,1,34.9244,4.169792e-05,0.0000,0.9721,687,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP,64,2,2,32.9785,6.526875e-05,0.0010,0.9162,692,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,RANDOM_DROP,64,2,2,27.7260,2.187517e-04,0.0078,0.9036,695,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,2,2,33.3322,6.016250e-05,0.0079,0.9184,693,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,2,2,38.7753,1.717971e-05,0.0027,0.9154,699,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,2,2,34.5103,4.586875e-05,0.1326,0.9549,486,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,2,2,38.1328,1.991927e-05,0.0008,0.9611,691,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,2,2,38.0911,2.011121e-05,0.0029,0.9587,694,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,2,2,37.3565,2.381765e-05,0.0035,0.9208,684,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,2,2,37.4874,2.311070e-05,0.0186,0.9366,680,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,2,2,37.5747,2.265077e-05,0.0035,0.9366,675,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,2,2,48.0164,2.046042e-06,0.0025,0.9957,682,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,2,2,48.1086,2.003056e-06,0.0032,0.9962,679,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,2,2,49.3982,1.488438e-06,0.0000,1.0000,682,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,2,2,35.7921,3.414618e-05,0.0000,0.9761,682,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP,64,2,3,33.1388,6.290312e-05,0.0014,0.9173,677,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RANDOM_DROP,64,2,3,27.8795,2.111542e-04,0.0154,0.8985,686,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,2,3,33.1687,6.247118e-05,0.0077,0.9270,687,0.9333,1.0000,0.8750,0.3968,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,2,3,38.9176,1.662624e-05,0.0017,0.9176,681,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,2,3,33.8779,5.305937e-05,0.1280,0.9471,477,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,2,3,38.0763,2.017991e-05,0.0025,0.9624,682,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,2,3,38.2644,1.932451e-05,0.0400,0.9629,664,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,2,3,37.4837,2.313021e-05,0.0103,0.9213,680,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,2,3,37.5954,2.254276e-05,0.0033,0.9366,681,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,2,3,37.5042,2.302150e-05,0.0087,0.9345,687,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,2,3,48.0223,2.043264e-06,0.0140,0.9970,685,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,2,3,48.0998,2.007118e-06,0.0302,0.9965,683,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,2,3,49.3478,1.505799e-06,0.0000,0.9997,685,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,2,3,35.1407,3.967153e-05,0.0000,0.9758,685,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP,64,2,4,33.0303,6.449375e-05,0.0272,0.9221,682,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,RANDOM_DROP,64,2,4,23.1335,6.297970e-04,0.0140,0.9031,662,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,2,4,32.8532,6.717812e-05,0.0026,0.9203,692,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,2,4,38.9895,1.635297e-05,0.0355,0.9173,686,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,2,4,34.4864,4.612187e-05,0.2493,0.9283,486,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,2,4,38.1968,1.962753e-05,0.0025,0.9624,671,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,2,4,38.0162,2.046128e-05,0.0084,0.9597,699,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,2,4,37.4593,2.326047e-05,0.0118,0.9197,691,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,2,4,37.3549,2.382640e-05,0.0436,0.9340,684,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,2,4,37.7148,2.193170e-05,0.0084,0.9334,678,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,2,4,47.9060,2.098681e-06,0.0026,0.9962,689,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,2,4,47.7898,2.155590e-06,0.0181,0.9960,690,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,2,4,49.2449,1.541910e-06,0.0000,0.9997,689,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,2,4,35.1225,3.983854e-05,0.0000,0.9793,689,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP,64,3,0,28.9775,1.639833e-04,0.0015,0.8773,1022,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,RANDOM_DROP,64,3,0,22.8424,6.734604e-04,0.0079,0.8384,1030,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,3,0,28.0416,2.034174e-04,0.0075,0.8628,1023,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,3,0,34.5378,4.557988e-05,0.0033,0.8499,1021,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,3,0,31.8328,8.497187e-05,0.2428,0.9071,841,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,3,0,34.5155,4.581432e-05,0.0022,0.9068,1019,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,3,0,34.4224,4.680741e-05,0.0082,0.9044,1020,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,3,0,34.0249,5.129279e-05,0.0042,0.8526,1029,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,3,0,34.5071,4.590250e-05,0.0024,0.8845,1031,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,3,0,34.3014,4.812928e-05,0.0034,0.8770,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,3,0,42.3694,7.509418e-06,0.0078,0.9858,1022,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,3,0,42.5156,7.260876e-06,0.0086,0.9847,1014,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,3,0,43.2009,6.201015e-06,0.0000,0.9890,1022,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,3,0,33.1592,6.260868e-05,0.0000,0.9624,1022,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,3,1,28.8796,1.677205e-04,0.0021,0.8663,1024,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,RANDOM_DROP,64,3,1,23.7439,5.472118e-04,0.0076,0.8249,1023,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,3,1,28.4694,1.843340e-04,0.0025,0.8658,1028,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,3,1,34.0896,5.053432e-05,0.0025,0.8480,1031,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,3,1,32.0980,7.993715e-05,0.2667,0.9055,848,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,3,1,34.5466,4.548682e-05,0.0263,0.9084,1015,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,3,1,34.4368,4.665206e-05,0.0044,0.9050,1029,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,3,1,33.9199,5.254903e-05,0.0027,0.8486,1028,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,3,1,34.5058,4.591718e-05,0.0036,0.8837,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,3,1,34.6680,4.423384e-05,0.0469,0.8754,1021,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,3,1,42.2253,7.762855e-06,0.0025,0.9855,1029,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,3,1,42.1591,7.882092e-06,0.0042,0.9831,1029,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,3,1,43.0469,6.424765e-06,0.0000,0.9882,1029,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,3,1,32.8076,6.788750e-05,0.0000,0.9597,1029,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,3,2,28.1104,2.002212e-04,0.0016,0.8539,1037,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,RANDOM_DROP,64,3,2,22.9649,6.547291e-04,0.0086,0.8096,1032,0.9333,1.0000,0.8750,3.1746,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,3,2,29.7812,1.362809e-04,0.0023,0.8644,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,3,2,34.3529,4.756196e-05,0.0033,0.8483,1031,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,3,2,31.9865,8.201563e-05,0.2794,0.9033,836,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,3,2,34.3611,4.747234e-05,0.0024,0.9036,1032,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,3,2,34.3732,4.734019e-05,0.0084,0.9052,1029,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,3,2,34.1105,5.029243e-05,0.0035,0.8453,1031,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,3,2,34.3437,4.766307e-05,0.0454,0.8845,1028,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,3,2,34.4458,4.655526e-05,0.0208,0.8824,1026,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,3,2,42.3247,7.587265e-06,0.0114,0.9858,1025,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,3,2,42.2106,7.789105e-06,0.0370,0.9831,1028,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,3,2,43.1099,6.332265e-06,0.0000,0.9885,1025,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,3,2,33.0405,6.434288e-05,0.0000,0.9635,1025,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,DROP,64,3,3,27.7177,2.191691e-04,0.0076,0.8727,1032,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,RANDOM_DROP,64,3,3,20.2560,1.221649e-03,0.0077,0.7933,1027,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,3,3,29.3864,1.492486e-04,0.0344,0.8813,1029,0.9333,1.0000,0.8750,0.3968,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,3,3,34.2317,4.890818e-05,0.0286,0.8480,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,3,3,31.6555,8.851250e-05,0.2912,0.8972,845,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,3,3,34.3609,4.747398e-05,0.0362,0.9033,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,3,3,34.4117,4.692195e-05,0.0022,0.9052,1021,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,3,3,34.4951,4.602975e-05,0.0040,0.8483,1027,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,3,3,34.5152,4.581692e-05,0.0040,0.8867,1027,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,3,3,34.7560,4.334660e-05,0.0039,0.8786,1027,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,3,3,42.2055,7.798376e-06,0.0017,0.9855,1033,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,3,3,42.1788,7.846362e-06,0.0028,0.9842,1031,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,3,3,42.9560,6.560703e-06,0.0000,0.9879,1033,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,3,3,32.4091,7.441111e-05,0.0000,0.9605,1033,0.9333,1.0000,0.8750,0.3968,-1.0000
ecg_100,ecg,DROP,64,3,4,28.3152,1.909997e-04,0.0012,0.8668,1034,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,RANDOM_DROP,64,3,4,20.6014,1.128271e-03,0.0102,0.8094,1033,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,3,4,28.2043,1.959392e-04,0.0009,0.8711,1027,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,3,4,34.2003,4.926255e-05,0.0183,0.8464,1035,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,3,4,32.2846,7.657500e-05,0.2833,0.9092,841,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,3,4,34.2602,4.858791e-05,0.0025,0.9009,1036,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,3,4,34.2656,4.852760e-05,0.0031,0.9023,1037,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,3,4,34.6841,4.407010e-05,0.0038,0.8537,1027,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,3,4,34.6039,4.489110e-05,0.0027,0.8859,1031,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,3,4,34.5791,4.514870e-05,0.0238,0.8819,1025,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,3,4,42.2382,7.739765e-06,0.0076,0.9855,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,3,4,42.2080,7.793793e-06,0.0034,0.9834,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,3,4,43.0490,6.421640e-06,0.0000,0.9882,1030,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,3,4,32.7819,6.829045e-05,0.0000,0.9482,1030,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP,64,4,0,26.0315,3.231484e-04,0.0076,0.8206,1222,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,RANDOM_DROP,64,4,0,13.8959,5.283945e-03,0.0075,0.7108,1225,0.8571,1.0000,0.7500,2.3148,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,4,0,25.6927,3.493665e-04,0.0024,0.8357,1221,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,4,0,32.2207,7.771041e-05,0.0028,0.8016,1224,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,4,0,28.4770,1.840135e-04,0.3109,0.8794,1025,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,4,0,32.7796,6.832696e-05,0.0021,0.8658,1222,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,4,0,32.7576,6.867447e-05,0.0206,0.8631,1223,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,4,0,32.1550,7.889549e-05,0.0049,0.8043,1228,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,4,0,32.9683,6.542192e-05,0.0041,0.8462,1226,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,4,0,32.5577,7.190855e-05,0.0106,0.8308,1224,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,4,0,38.8326,1.695465e-05,0.0023,0.9664,1225,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,4,0,38.5646,1.803384e-05,0.0087,0.9621,1227,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,4,0,39.5815,1.426913e-05,0.0000,0.9737,1225,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,4,0,29.9693,1.305037e-04,0.0000,0.9340,1225,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP,64,4,1,25.3733,3.760313e-04,0.0021,0.8155,1215,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_100,ecg,RANDOM_DROP,64,4,1,18.0928,2.010356e-03,0.0084,0.7404,1221,0.9333,1.0000,0.8750,3.1746,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,4,1,26.0636,3.207663e-04,0.0023,0.8284,1220,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,4,1,32.2922,7.644188e-05,0.0026,0.8035,1218,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,4,1,31.2643,9.685486e-05,0.1100,0.8934,954,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,4,1,32.8120,6.781924e-05,0.0028,0.8652,1219,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_FIRST_ORDER,64,4,1,32.6888,6.976992e-05,0.0032,0.8631,1221,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_WINDOWED_ENERGY,64,4,1,32.4795,7.321500e-05,0.0117,0.8072,1219,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_COMPOSITE,64,4,1,32.3183,7.598360e-05,0.0032,0.8467,1220,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_ADAPTIVE,64,4,1,32.5159,7.260469e-05,0.0189,0.8292,1227,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_ERROR,64,4,1,38.8653,1.682753e-05,0.0024,0.9675,1221,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,IMP_INTERP_COMPOSITE,64,4,1,38.6850,1.754076e-05,0.0025,0.9638,1225,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,RDP_OFFLINE,64,4,1,39.6467,1.405663e-05,0.0000,0.9737,1221,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LTTB_OFFLINE,64,4,1,30.4206,1.176217e-04,0.0000,0.9447,1221,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP,64,4,2,25.3034,3.821309e-04,0.0019,0.8306,1219,0.9333,1.0000,0.8750,1.1905,-1.0000
ecg_100,ecg,RANDOM_DROP,64,4,2,19.9361,1.315046e-03,0.0077,0.7594,1222,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_100,ecg,DROP_MIDDLE,64,4,2,25.4570,3.688495e-04,0.0039,0.8145,1225,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_100,ecg,DROP_LOW_VARIANCE,64,4,2,32.0817,8.023770e-05,0.0178,0.8008,1225,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,ADAPTIVE,64,4,2,31.2267,9.769618e-05,0.2219,0.8856,956,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_100,ecg,LEGACY_IMPORTANCE,64,4,2,32.7070,6.947892e-05,0.0037,0.8628,1226,0.9333,1.0000,0.8750,0.7937,-1.0000
